Strain,Stress,Elastic Modulus(GPa)
0.0002342999999999999,76913.85441836162,4.356776450618155
0.00024089999999999995,81889.67455918662,4.356776450618155
0.00024089999999999995,85964.04110233922,4.356776450618155
0.00024089999999999995,91393.1345210899,4.356776450618155
0.00024739999999999994,95462.40810606355,4.356776450618155
0.00024739999999999994,100891.50152481423,4.356776450618155
0.00025389999999999994,105867.32166563935,4.356776450618155
0.00025389999999999994,110848.23476464319,4.356776450618155
0.00025389999999999994,115824.0549054683,4.356776450618155
0.00026039999999999993,120346.60176836752,4.356776450618155
0.00026039999999999993,125775.6951871182,4.356776450618155
0.00026689999999999993,130303.33500819647,4.356776450618155
0.00026689999999999993,135732.42842694727,4.356776450618155
0.00026689999999999993,140254.9752898466,4.356776450618155
0.0002733999999999999,144777.5221527458,4.356776450618155
0.0002733999999999999,149305.16197382397,4.356776450618155
0.0002798999999999999,154734.25539257476,4.356776450618155
0.0002798999999999999,159256.8022554741,4.356776450618155
0.0002798999999999999,164232.6223962991,4.356776450618155
0.0002863999999999999,168306.9889394517,4.356776450618155
0.0002863999999999999,173736.08235820237,4.356776450618155
0.0002928999999999999,178258.6292211017,4.356776450618155
0.0002928999999999999,183234.4493619267,4.356776450618155
0.0002928999999999999,188215.36246093066,4.356776450618155
0.0002993999999999999,193191.18260175566,4.356776450618155
0.0002993999999999999,198167.00274258078,4.356776450618155
0.00030599999999999996,203142.82288340578,4.356776450618155
0.00030599999999999996,208571.91630215646,4.356776450618155
0.00030599999999999996,213099.55612323474,4.356776450618155
0.00031249999999999995,218075.37626405963,4.356776450618155
0.00031249999999999995,223051.19640488474,4.356776450618155
0.00031899999999999995,228027.01654570975,4.356776450618155
0.00031899999999999995,233002.83668653475,4.356776450618155
0.00031899999999999995,237983.7497855387,4.356776450618155
0.00032549999999999994,242506.2966484379,4.356776450618155
0.00032549999999999994,247482.11678926303,4.356776450618155
0.00033199999999999994,252457.93693008804,4.356776450618155
0.00033199999999999994,257433.75707091292,4.356776450618155
0.00033849999999999993,262414.670169917,4.356776450618155
0.00033849999999999993,267390.490310742,4.356776450618155
0.00033849999999999993,272366.310451567,4.356776450618155
0.00034499999999999993,276888.8573144662,4.356776450618155
0.00034499999999999993,281869.7704134703,4.356776450618155
0.0003514999999999999,287298.86383222096,4.356776450618155
0.0003514999999999999,291821.4106951203,4.356776450618155
0.0003514999999999999,296797.2308359453,4.356776450618155
0.0003579999999999999,301324.87065702357,4.356776450618155
0.0003579999999999999,306300.69079784845,4.356776450618155
0.0003644999999999999,310823.2376607479,4.356776450618155
0.0003644999999999999,315799.0578015729,4.356776450618155
0.0003644999999999999,320326.6976226512,4.356776450618155
0.00037109999999999997,325302.5177634762,4.356776450618155
0.00037109999999999997,329371.7913484497,4.356776450618155
0.00037759999999999996,333899.431169528,4.356776450618155
0.00037759999999999996,338875.2513103529,4.356776450618155
0.00037759999999999996,343851.0714511779,4.356776450618155
0.00038409999999999996,348378.71127225616,4.356776450618155
0.00038409999999999996,352901.2581351556,4.356776450618155
0.00039059999999999995,356970.531720129,4.356776450618155
0.00039059999999999995,361951.4448191331,4.356776450618155
0.00039059999999999995,366927.264959958,4.356776450618155
0.00039709999999999995,371449.8118228573,4.356776450618155
0.00039709999999999995,375524.1783660099,4.356776450618155
0.00040359999999999994,380499.9985068349,4.356776450618155
0.00040359999999999994,385022.54536973423,4.356776450618155
0.00040359999999999994,389550.1851908125,4.356776450618155
0.00041009999999999994,394072.7320537117,4.356776450618155
0.00041009999999999994,398595.27891661105,4.356776450618155
0.00041659999999999993,402669.64545976365,4.356776450618155
0.00041659999999999993,407192.19232266286,4.356776450618155
0.00041659999999999993,411719.832143741,4.356776450618155
0.00042309999999999993,415789.1057287148,4.356776450618155
0.00042309999999999993,420764.9258695397,4.356776450618155
0.0004297,425292.56569061795,4.356776450618155
0.0004297,430268.38583144295,4.356776450618155
0.0004297,434337.6594164165,4.356776450618155
0.0004362,439318.57251542056,4.356776450618155
0.0004362,443387.846100394,4.356776450618155
0.00044269999999999997,448363.6662412191,4.356776450618155
0.00044269999999999997,452438.0327843717,4.356776450618155
0.00044269999999999997,456960.5796472709,4.356776450618155
0.00044919999999999975,461034.9461904234,4.356776450618155
0.00044919999999999975,465557.49305332283,4.356776450618155
0.00045569999999999996,470085.132874401,4.356776450618155
0.00045569999999999996,474607.6797373002,4.356776450618155
0.00045569999999999996,478676.95332227385,4.356776450618155
0.00046219999999999974,482751.31986542646,4.356776450618155
0.00046219999999999974,487273.86672832567,4.356776450618155
0.00046869999999999995,490894.9599935525,4.356776450618155
0.00046869999999999995,495417.5068564518,4.356776450618155
0.00046869999999999995,499945.14667752996,4.356776450618155
0.00047519999999999995,504014.4202625036,4.356776450618155
0.00047519999999999995,508542.0600835818,4.356776450618155
0.00048169999999999995,512158.06039062963,4.356776450618155
0.00048169999999999995,516685.7002117079,4.356776450618155
0.00048819999999999994,521208.24707460724,4.356776450618155
0.00048819999999999994,524829.3403398341,4.356776450618155
0.00048819999999999994,528898.6139248076,4.356776450618155
0.0004948,532519.7071900344,4.356776450618155
0.0004948,535687.5271773355,4.356776450618155
0.0005013,541116.6205960861,4.356776450618155
0.0005013,544737.7138613132,4.356776450618155
0.0005013,548353.7141683609,4.356776450618155
0.0005078,551974.8074335877,4.356776450618155
0.0005078,555595.9006988145,4.356776450618155
0.0005143,559211.9010058623,4.356776450618155
0.0005143,562379.7209931633,4.356776450618155
0.0005143,566454.0875363159,4.356776450618155
0.0005207999999999998,570070.0878433639,4.356776450618155
0.0005207999999999998,573237.9078306649,4.356776450618155
0.0005273,576405.7278179659,4.356776450618155
0.0005273,579573.5478052672,4.356776450618155
0.0005273,582288.0945146424,4.356776450618155
0.0005337999999999997,585455.9145019436,4.356776450618155
0.0005337999999999997,587717.187933393,4.356776450618155
0.0005403,589525.1880869172,4.356776450618155
0.0005403,592239.7347962924,4.356776450618155
0.0005403,593599.5546300698,4.356776450618155
0.0005468,595860.8280615192,4.356776450618155
0.0005468,597220.6478952966,4.356776450618155
0.0005533,598122.1014929691,4.356776450618155
0.0005533,599481.9213267462,4.356776450618155
0.0005533,601289.9214802701,4.356776450618155
0.0005598999999999998,601743.1947581957,4.356776450618155
0.0005598999999999998,603097.921633794,4.356776450618155
0.0005664,604004.4681896456,4.356776450618155
0.0005664,605364.2880234225,4.356776450618155
0.0005664,606719.0148990208,4.356776450618155
0.0005729,608078.8347327982,4.356776450618155
0.0005729,608980.2883304704,4.356776450618155
0.0005794,610793.3814421734,4.356776450618155
0.0005794,612148.1083177715,4.356776450618155
0.0005794,613054.6548736228,4.356776450618155
0.0005859,614409.3817492211,4.356776450618155
0.0005859,615769.2015829985,4.356776450618155
0.0005923999999999998,617123.9284585966,4.356776450618155
0.0005923999999999998,618937.0215702993,4.356776450618155
0.0005923999999999998,619838.4751679718,4.356776450618155
0.0005989,620745.0217238234,4.356776450618155
0.0005989,621651.5682796747,4.356776450618155
0.0006053999999999998,622553.0218773473,4.356776450618155
0.0006053999999999998,623912.8417111244,4.356776450618155
0.0006053999999999998,624819.388266976,4.356776450618155
0.0006119,625267.5685867227,4.356776450618155
0.0006119,626174.1151425741,4.356776450618155
0.0006184999999999998,626174.1151425741,4.356776450618155
0.0006184999999999998,627080.6616984254,4.356776450618155
0.0006184999999999998,627982.1152960979,4.356776450618155
0.000625,628888.6618519493,4.356776450618155
0.000625,628888.6618519493,4.356776450618155
0.0006314999999999998,628888.6618519493,4.356776450618155
0.0006314999999999998,630248.4816857267,4.356776450618155
0.0006314999999999998,630696.6620054732,4.356776450618155
0.000638,631603.2085613247,4.356776450618155
0.000638,632509.7551171763,4.356776450618155
0.0006445,632963.0283951019,4.356776450618155
0.0006445,632963.0283951019,4.356776450618155
0.0006445,634317.7552707002,4.356776450618155
0.0006509999999999998,634771.0285486258,4.356776450618155
0.0006509999999999998,635677.5751044773,4.356776450618155
0.0006575,636125.7554242241,4.356776450618155
0.0006575,636579.0287021496,4.356776450618155
0.0006575,637485.5752580012,4.356776450618155
0.0006639999999999998,637938.848535927,4.356776450618155
0.0006639999999999998,638392.1218138528,4.356776450618155
0.0006705,638840.3021335998,4.356776450618155
0.0006705,639293.5754115251,4.356776450618155
0.0006705,640200.1219673767,4.356776450618155
0.0006769999999999998,640200.1219673767,4.356776450618155
0.0006769999999999998,641106.6685232283,4.356776450618155
0.0006836,642008.1221209005,4.356776450618155
0.0006836,642008.1221209005,4.356776450618155
0.0006836,642914.6686767521,4.356776450618155
0.0006900999999999998,643821.2152326033,4.356776450618155
0.0006900999999999998,643821.2152326033,4.356776450618155
0.0006966,645175.9421082016,4.356776450618155
0.0006966,646082.4886640531,4.356776450618155
0.0006966,646535.7619419787,4.356776450618155
0.0007030999999999998,646983.9422617257,4.356776450618155
0.0007030999999999998,647890.488817577,4.356776450618155
0.0007096,648343.7620955026,4.356776450618155
0.0007096,649250.3086513542,4.356776450618155
0.0007096,650151.7622490267,4.356776450618155
0.0007161,650605.0355269525,4.356776450618155
0.0007161,651058.3088048783,4.356776450618155
0.0007225999999999998,652866.3089584019,4.356776450618155
0.0007225999999999998,653319.5822363277,4.356776450618155
0.0007225999999999998,654226.128792179,4.356776450618155
0.0007291,656034.1289457032,4.356776450618155
0.0007291,656487.4022236287,4.356776450618155
0.0007355999999999998,658295.4023771528,4.356776450618155
0.0007355999999999998,659655.22221093,4.356776450618155
0.0007355999999999998,661463.2223644538,4.356776450618155
0.0007422,662823.042198231,4.356776450618155
0.0007422,664631.0423517551,4.356776450618155
0.0007486999999999998,665990.862185532,4.356776450618155
0.0007486999999999998,667798.8623390561,4.356776450618155
0.0007486999999999998,669606.8624925797,4.356776450618155
0.0007552,670966.6823263571,4.356776450618155
0.0007552,673227.955757807,4.356776450618155
0.0007616999999999998,675035.9559113306,4.356776450618155
0.0007616999999999998,677302.3223009591,4.356776450618155
0.0007616999999999998,679563.5957324088,4.356776450618155
0.0007682,682278.1424417843,4.356776450618155
0.0007682,684539.4158732339,4.356776450618155
0.0007746999999999998,687253.9625826092,4.356776450618155
0.0007746999999999998,689968.5092919848,4.356776450618155
0.0007746999999999998,693136.3292792859,4.356776450618155
0.0007812,695850.8759886611,4.356776450618155
0.0007812,698565.4226980365,4.356776450618155
0.0007877,701733.2426853376,4.356776450618155
0.0007877,704447.789394713,4.356776450618155
0.0007877,708063.7897017607,4.356776450618155
0.0007941999999999998,710778.3364111362,4.356776450618155
0.0007941999999999998,713492.8831205114,4.356776450618155
0.0008007,716660.7031078124,4.356776450618155
0.0008007,719828.5230951139,4.356776450618155
0.0008007,723449.6163603405,4.356776450618155
0.0008072999999999998,726617.4363476415,4.356776450618155
0.0008072999999999998,730233.4366546893,4.356776450618155
0.0008138,732947.983364065,4.356776450618155
0.0008138,736569.0766292918,4.356776450618155
0.0008138,740190.1698945183,4.356776450618155
0.0008202999999999998,743806.1702015661,4.356776450618155
0.0008202999999999998,747427.2634667931,4.356776450618155
0.0008268,750595.0834540944,4.356776450618155
0.0008268,754216.1767193212,4.356776450618155
0.0008268,757832.1770263689,4.356776450618155
0.0008332999999999998,761453.2702915955,4.356776450618155
0.0008332999999999998,765074.3635568225,4.356776450618155
0.0008398,768242.1835441235,4.356776450618155
0.0008398,772764.7304070229,4.356776450618155
0.0008398,775932.5503943239,4.356776450618155
0.0008462999999999998,779553.6436595509,4.356776450618155
0.0008462999999999998,783622.9172445242,4.356776450618155
0.0008528,787697.2837876768,4.356776450618155
0.0008528,790860.0108167988,4.356776450618155
0.0008528,794934.3773599514,4.356776450618155
0.0008593,798555.4706251782,4.356776450618155
0.0008593,803078.0174880775,4.356776450618155
0.0008593,806699.1107533041,4.356776450618155
0.0008659000000000001,811221.6576162034,4.356776450618155
0.0008659000000000001,814842.7508814307,4.356776450618155
0.0008723999999999998,819818.5710222553,4.356776450618155
0.0008723999999999998,823887.8446072291,4.356776450618155
0.0008723999999999998,828415.4844283073,4.356776450618155
0.0008788999999999998,832036.5776935341,4.356776450618155
0.0008788999999999998,836105.8512785078,4.356776450618155
0.0008854,840628.398141407,4.356776450618155
0.0008854,844702.7646845595,4.356776450618155
0.0008854,849225.3115474589,4.356776450618155
0.0008918999999999998,853752.9513685373,4.356776450618155
0.0008918999999999998,858275.4982314364,4.356776450618155
0.0008984,862349.864774589,4.356776450618155
0.0008984,867325.6849154138,4.356776450618155
0.0008984,871848.2317783129,4.356776450618155
0.0009048999999999998,875922.5983214655,4.356776450618155
0.0009048999999999998,881351.6917402165,4.356776450618155
0.0009114,885874.2386031158,4.356776450618155
0.0009114,890396.7854660149,4.356776450618155
0.0009114,894924.4252870933,4.356776450618155
0.0009178999999999998,900353.518705844,4.356776450618155
0.0009178999999999998,904876.0655687433,4.356776450618155
0.0009243999999999998,909403.7053898217,4.356776450618155
0.0009243999999999998,914379.5255306466,4.356776450618155
0.0009243999999999998,918902.0723935459,4.356776450618155
0.0009309999999999999,924331.1658122966,4.356776450618155
0.0009309999999999999,929306.9859531214,4.356776450618155
0.0009375000000000001,934287.8990521256,4.356776450618155
0.0009375000000000001,938357.1726370989,4.356776450618155
0.0009375000000000001,943786.2660558498,4.356776450618155
0.0009439999999999999,949215.3594746005,4.356776450618155
0.0009439999999999999,954191.1796154256,4.356776450618155
0.0009504999999999998,959172.0927144296,4.356776450618155
0.0009504999999999998,965049.3664529272,4.356776450618155
0.0009504999999999998,970478.4598716779,4.356776450618155
0.0009570000000000001,975459.3729706816,4.356776450618155
0.0009570000000000001,981336.6467091793,4.356776450618155
0.0009634999999999998,986317.5598081835,4.356776450618155
0.0009634999999999998,991293.3799490083,4.356776450618155
0.0009634999999999998,996269.2000898332,4.356776450618155
0.00097,1002151.5667865097,4.356776450618155
0.00097,1007611.2179543341,4.356776450618155
0.0009764999999999998,1012643.0606351274,4.356776450618155
0.0009764999999999998,1018138.3625102043,4.356776450618155
0.0009764999999999998,1023628.5714271024,4.356776450618155
0.000983,1029577.1465801052,4.356776450618155
0.000983,1035067.3554970033,4.356776450618155
0.0009895,1041015.9306500058,4.356776450618155
0.0009895,1046506.1395669037,4.356776450618155
0.0009895,1051996.3484838018,4.356776450618155
0.0009961000000000002,1058403.2898729094,4.356776450618155
0.0009961000000000002,1063435.1325537025,4.356776450618155
0.0010025999999999998,1069842.0739428098,4.356776450618155
0.0010025999999999998,1076249.0153319174,4.356776450618155
0.0010025999999999998,1081739.2242488153,4.356776450618155
0.0010090999999999998,1087687.7994018178,4.356776450618155
0.0010090999999999998,1093636.3745548206,4.356776450618155
0.0010090999999999998,1099126.5834717185,4.356776450618155
0.0010155999999999997,1105080.2515829003,4.356776450618155
0.0010155999999999997,1111028.8267359028,4.356776450618155
0.0010220999999999997,1117430.6751668314,4.356776450618155
0.0010220999999999997,1122925.9770419083,4.356776450618155
0.0010220999999999997,1128874.5521949108,4.356776450618155
0.0010286000000000002,1134823.1273479136,4.356776450618155
0.0010286000000000002,1140771.7025009163,4.356776450618155
0.0010350999999999997,1147173.5509318446,4.356776450618155
0.0010350999999999997,1153580.492320952,4.356776450618155
0.0010350999999999997,1159987.4337100594,4.356776450618155
0.0010416000000000002,1166394.375099167,4.356776450618155
0.0010416000000000002,1172342.9502521693,4.356776450618155
0.0010480999999999997,1177833.1591690674,4.356776450618155
0.0010480999999999997,1185156.833030384,4.356776450618155
0.0010480999999999997,1190647.041947282,4.356776450618155
0.0010547,1196595.617100285,4.356776450618155
0.0010547,1202544.1922532876,4.356776450618155
0.0010612,1208492.76740629,4.356776450618155
0.0010612,1215358.075031502,4.356776450618155
0.0010612,1220848.2839484,4.356776450618155
0.0010677,1227713.5915736123,4.356776450618155
0.0010677,1233203.8004905102,4.356776450618155
0.0010742,1239152.375643513,4.356776450618155
0.0010742,1245559.3170326203,4.356776450618155
0.0010742,1251961.1654635486,4.356776450618155
0.0010807,1259284.8393248653,4.356776450618155
0.0010807,1265233.414477868,4.356776450618155
0.0010872,1271181.9896308705,4.356776450618155
0.0010872,1277588.9310199781,4.356776450618155
0.0010872,1283537.5061729806,4.356776450618155
0.0010937,1290856.0870761184,4.356776450618155
0.0010937,1297263.0284652256,4.356776450618155
0.0011002,1303211.6036182283,4.356776450618155
0.0011002,1310076.9112434404,4.356776450618155
0.0011002,1316483.8526325477,4.356776450618155
0.0011067,1322890.794021655,4.356776450618155
0.0011067,1329297.7354107623,4.356776450618155
0.0011067,1335704.6767998699,4.356776450618155
0.0011132,1343023.2577030077,4.356776450618155
0.0011132,1348971.8328560102,4.356776450618155
0.0011197999999999998,1355378.7742451176,4.356776450618155
0.0011197999999999998,1362702.4481064342,4.356776450618155
0.0011197999999999998,1369562.6627734671,4.356776450618155
0.0011262999999999998,1375969.6041625745,4.356776450618155
0.0011262999999999998,1383293.2780238912,4.356776450618155
0.0011327999999999998,1389241.853176894,4.356776450618155
0.0011327999999999998,1396560.4340800317,4.356776450618155
0.0011327999999999998,1402967.3754691388,4.356776450618155
0.0011392999999999998,1409832.6830943506,4.356776450618155
0.0011392999999999998,1416239.6244834582,4.356776450618155
0.0011457999999999998,1422646.5658725656,4.356776450618155
0.0011457999999999998,1429506.7805395988,4.356776450618155
0.0011457999999999998,1435455.3556926013,4.356776450618155
0.0011522999999999998,1442320.6633178133,4.356776450618155
0.0011522999999999998,1448727.6047069207,4.356776450618155
0.0011587999999999998,1456046.1856100585,4.356776450618155
0.0011587999999999998,1462453.1269991656,4.356776450618155
0.0011587999999999998,1470688.440374513,4.356776450618155
0.0011652999999999998,1477095.3817636198,4.356776450618155
0.0011652999999999998,1484419.0556249367,4.356776450618155
0.0011717999999999998,1490825.9970140439,4.356776450618155
0.0011717999999999998,1498144.5779171817,4.356776450618155
0.0011717999999999998,1505009.885542394,4.356776450618155
0.0011782999999999997,1512333.5594037103,4.356776450618155
0.0011782999999999997,1518735.4078346388,4.356776450618155
0.0011848999999999996,1526059.0816959555,4.356776450618155
0.0011848999999999996,1532466.0230850629,4.356776450618155
0.0011848999999999996,1539784.6039882004,4.356776450618155
0.0011914,1546649.9116134124,4.356776450618155
0.0011914,1553515.2192386247,4.356776450618155
0.0011979,1560380.5268638365,4.356776450618155
0.0011979,1567699.1077669745,4.356776450618155
0.0011979,1574106.0491560814,4.356776450618155
0.0012043999999999996,1581882.996295324,4.356776450618155
0.0012043999999999996,1588748.303920536,4.356776450618155
0.0012043999999999996,1595155.2453096434,4.356776450618155
0.0012109,1603390.5586849905,4.356776450618155
0.0012109,1609797.5000740974,4.356776450618155
0.0012173999999999996,1617574.44721334,4.356776450618155
0.0012173999999999996,1624898.1210746567,4.356776450618155
0.0012173999999999996,1631763.428699869,4.356776450618155
0.0012239,1638623.643366902,4.356776450618155
0.0012239,1646864.0497004276,4.356776450618155
0.0012303999999999995,1654182.6306035656,4.356776450618155
0.0012303999999999995,1661047.9382287774,4.356776450618155
0.0012303999999999995,1667913.2458539896,4.356776450618155
0.0012369,1675690.1929932318,4.356776450618155
0.0012369,1682097.134382339,4.356776450618155
0.0012434999999999998,1688962.4420075512,4.356776450618155
0.0012434999999999998,1697197.7553828985,4.356776450618155
0.0012434999999999998,1703604.6967720056,4.356776450618155
0.0012499999999999998,1711381.6439112478,4.356776450618155
0.0012499999999999998,1718705.3177725642,4.356776450618155
0.0012564999999999998,1726482.264911807,4.356776450618155
0.0012564999999999998,1733347.5725370187,4.356776450618155
0.0012564999999999998,1740666.1534401567,4.356776450618155
0.0012629999999999998,1747989.8273014731,4.356776450618155
0.0012629999999999998,1755766.7744407158,4.356776450618155
0.0012694999999999998,1764007.1807742415,4.356776450618155
0.0012694999999999998,1770409.0292051702,4.356776450618155
0.0012694999999999998,1778191.0693025913,4.356776450618155
0.0012759999999999998,1784598.0106916989,4.356776450618155
0.0012759999999999998,1791916.5915948364,4.356776450618155
0.0012824999999999998,1799698.6316922575,4.356776450618155
0.0012824999999999998,1807017.2125953955,4.356776450618155
0.0012824999999999998,1814340.8864567124,4.356776450618155
0.0012889999999999998,1821659.4673598495,4.356776450618155
0.0012889999999999998,1828983.1412211664,4.356776450618155
0.0012889999999999998,1835848.4488463786,4.356776450618155
0.0012954999999999998,1844083.7622217254,4.356776450618155
0.0012954999999999998,1851402.343124863,4.356776450618155
0.0013019999999999998,1859184.3832222845,4.356776450618155
0.0013019999999999998,1866502.964125422,4.356776450618155
0.0013019999999999998,1873826.637986739,4.356776450618155
0.0013086,1881603.5851259811,4.356776450618155
0.0013086,1888927.258987298,4.356776450618155
0.0013150999999999996,1896245.8398904356,4.356776450618155
0.0013150999999999996,1904486.2462239612,4.356776450618155
0.0013150999999999996,1911346.4608909946,4.356776450618155
0.0013216,1919128.5009884161,4.356776450618155
0.0013216,1926447.0818915532,4.356776450618155
0.0013280999999999996,1933770.75575287,4.356776450618155
0.0013280999999999996,1942006.0691282174,4.356776450618155
0.0013280999999999996,1948871.3767534296,4.356776450618155
0.0013346,1956648.3238926718,4.356776450618155
0.0013346,1964888.7302261975,4.356776450618155
0.0013411,1972207.3111293355,4.356776450618155
0.0013411,1979984.2582685777,4.356776450618155
0.0013411,1987766.2983659992,4.356776450618155
0.0013475999999999996,1996001.611741346,4.356776450618155
0.0013475999999999996,2003783.6518387676,4.356776450618155
0.0013541,2012018.9652141144,4.356776450618155
0.0013541,2019795.912353357,4.356776450618155
0.0013541,2027552.4876598835,4.356776450618155
0.0013605999999999996,2034830.3248975894,4.356776450618155
0.0013605999999999996,2043019.8016493262,4.356776450618155
0.0013605999999999996,2050750.9121649575,4.356776450618155
0.0013671999999999998,2058940.3889166948,4.356776450618155
0.0013671999999999998,2066218.2261544007,4.356776450618155
0.0013736999999999998,2073949.336670033,4.356776450618155
0.0013736999999999998,2081685.5401438435,4.356776450618155
0.0013736999999999998,2088963.3773815504,4.356776450618155
0.0013801999999999998,2097147.7611751074,4.356776450618155
0.0013801999999999998,2104425.5984128136,4.356776450618155
0.0013866999999999998,2112615.07516455,4.356776450618155
0.0013866999999999998,2120351.278638361,4.356776450618155
0.0013866999999999998,2128082.3891539923,4.356776450618155
0.0013931999999999998,2136725.1391836554,4.356776450618155
0.0013931999999999998,2144002.9764213613,4.356776450618155
0.0013996999999999998,2151734.086936993,4.356776450618155
0.0013996999999999998,2159470.2904108036,4.356776450618155
0.0013996999999999998,2167201.400926436,4.356776450618155
0.0014061999999999998,2174479.2381641422,4.356776450618155
0.0014061999999999998,2182668.7149158786,4.356776450618155
0.0014126999999999998,2190404.918389689,4.356776450618155
0.0014126999999999998,2198589.302183247,4.356776450618155
0.0014126999999999998,2205867.139420953,4.356776450618155
0.0014191999999999998,2214056.61617269,4.356776450618155
